-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_42","score":18}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_43","score":48}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_44","score":68}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_45","score":45}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_46","score":0}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_47","score":5}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_48","score":39}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_49","score":77}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_50","score":52}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_51","score":61}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_52","score":90}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_53","score":32}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_54","score":5}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_55","score":19}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_56","score":43}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_57","score":30}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_58","score":17}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_59","score":67}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_60","score":23}
